1 [http-bio-8080-exec-10] INFO  - Korisnik admin se prijavio.
 0 [http-bio-8081-exec-6] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-6] INFO  - Korisnik Petar Peric se prijavio.
 172788 [http-bio-8081-exec-5] INFO  - Korisnik Todor Veselinovic se prijavio.
 233580 [http-bio-8081-exec-8] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-10] INFO  - Korisnik Petar Peric se prijavio.
 22265 [http-bio-8081-exec-1] INFO  - Korisnik Todor Veselinovic se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 27316 [http-bio-8081-exec-10] INFO  - Korisnik Todor Veselinovic se prijavio.
 49885 [http-bio-8081-exec-4] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-7] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 47286 [http-bio-8081-exec-2] INFO  - Korisnik Petar Peric se prijavio.
 99717 [http-bio-8081-exec-9] INFO  - Korisnik Todor Veselinovic se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Todor Veselinovic se prijavio.
 0 [http-bio-8081-exec-5] INFO  - Korisnik Todor Veselinovic se prijavio.
 0 [http-bio-8081-exec-3] INFO  - Korisnik Todor Veselinovic se prijavio.
 69300 [http-bio-8081-exec-5] INFO  - Korisnik Petar Peric se prijavio.
 0 [http-bio-8081-exec-1] INFO  - Korisnik Todor Veselinovic se prijavio.
